year,price,engine_volume_l,engine_power_hp,mileage_km,evaluation,fuel_type_бензин,fuel_type_дизель,transmission_автомат,transmission_механика,transmission_робот,drivetrain_4WD,drivetrain_передний
0.8181818181818272,0.7695322939866369,0.2727272727272727,0.48571428571428565,0.07197343946878937,нормальная цена,1,0,0,0,1,0,1
0.45454545454545325,0.2291759465478842,0.18181818181818177,0.26857142857142857,0.3459869197383948,нормальная цена,1,0,1,0,0,0,1
0.7272727272727337,0.3986636971046771,0.0,0.2571428571428571,0.3099861997239945,нормальная цена,1,0,0,0,1,0,1
0.7272727272727337,0.44320712694877507,0.18181818181818177,0.4285714285714285,0.15598311966239325,отличная цена,1,0,0,0,1,0,1
0.9090909090909065,0.679064587973274,0.0,0.2571428571428571,0.024376487529750593,нормальная цена,1,0,0,0,1,0,1
0.36363636363635976,0.19109131403118043,0.18181818181818177,0.26857142857142857,0.41936038720774416,нормальная цена,1,0,1,0,0,0,1
0.5454545454545467,0.199260579064588,0.18181818181818177,0.26857142857142857,0.4419908398167963,хорошая цена,1,0,0,0,1,0,1
0.45454545454545325,0.27839643652561247,0.18181818181818177,0.26857142857142857,0.45198903978079563,нормальная цена,1,0,1,0,0,0,1
0.5,0.2115812917594655,0.18181818181818177,0.26857142857142857,0.5039900798015959,хорошая цена,1,0,0,0,1,0,1
0.7272727272727337,0.27839643652561247,0.0,0.2571428571428571,0.2999859997199944,хорошая цена,1,0,0,1,0,0,1
0.7272727272727337,0.48997772828507796,0.0,0.2571428571428571,0.2607852157043141,нормальная цена,1,0,0,0,1,0,1
0.2727272727272805,0.1737193763919822,0.18181818181818177,0.2571428571428571,0.505990119802396,нормальная цена,1,0,1,0,0,0,1
0.45454545454545325,0.2984409799554566,0.18181818181818177,0.26857142857142857,0.5099901998039961,высокая цена,1,0,1,0,0,0,1
0.4090909090909065,0.21135857461024501,0.18181818181818177,0.26857142857142857,0.3855257105142103,нормальная цена,1,0,1,0,0,0,1
0.7272727272727337,0.5089086859688196,0.18181818181818177,0.4285714285714285,0.3199863997279946,нормальная цена,1,0,0,0,1,0,1
0.0,0.0779510022271715,0.18181818181818177,0.2571428571428571,0.7799955999119982,нормальная цена,1,0,0,1,0,0,1
0.45454545454545325,0.3229398663697105,0.18181818181818177,0.26857142857142857,0.4599891997839957,нормальная цена,1,0,1,0,0,0,1
0.7272727272727337,0.5120267260579064,0.18181818181818177,0.4285714285714285,0.3557731154623093,нормальная цена,1,0,0,0,1,0,1
